FAC_NO,FAC_NAME,BEG_DATE,END_DATE,DAY_PER,DATA_IND,AUDIT_IND,COUNTY,HSA,HFPA,TYPE_CNTRL,TYPE_CARE,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,CEO_TITLE,WEB_SITE,OWNER,RPT_PREP,ORG_NAME,ER_DESIG,MCAR_PRO#,MCAL_PRO#,REG_MCAL#,BED_LIC,BED_AVL,BED_STF,DAY_MCAR_TR,DAY_MCAR_MC,DAY_MCAL_TR,DAY_MCAL_MC,DAY_CNTY,DAY_THRD_TR,DAY_THRD_MC,DAY_OTH_IND,DAY_OTH,DAY_TOT,DIS_MCAR_TR,DIS_MCAR_MC,DIS_MCAL_TR,DIS_MCAL_MC,DIS_CNTY,DIS_THRD_TR,DIS_THRD_MC,DIS_OTH_IND,DIS_OTH,DIS_TOT,BED_ACUTE,BED_PSYCH,BED_CHEM,BED_REHAB,BED_LTC,BED_RESDNT,DAY_ACUTE,DAY_PSYCH,DAY_CHEM,DAY_REHAB,DAY_LTC,DAY_RESDNT,DIS_ACUTE,DIS_PSYCH,DIS_CHEM,DIS_REHAB,DIS_LTC,DIS_RESDNT,OCC_LIC,OCC_AVL,ALOS_ALL,ALOS_EXLTC,BAS_NURSRY,DAY_NURSRY,DIS_NURSRY,VIS_MCAR_TR,VIS_MCAR_MC,VIS_MCAL_TR,VIS_MCAL_MC,VIS_CNTY,VIS_THRD_TR,VIS_THRD_MC,VIS_OTH_IND,VIS_OTH,VIS_TOT,VIS_ER,VIS_CLIN,VIS_HOME,VIS_REF_OP,DAYS_PIPS,OP_ROOM,OP_MIN_IP,OP_MIN_OP,SURG_IP,SURG_OP,NAT_ BIRTHS,C_SECTIONS,GR_PT_REV,DED_FR_REV,TOT_CAP_REV,NET_PT_REV,OTH_OP_REV,TOT_OP_EXP,NET_FRM_OP,NONOP_REV,NONOP_EXP,INC_TAX,EXT_ITEM,NET_INCOME,GR_REV_DLY,GR_REV_AMB,GR_REV_ANC,GR_IP_MCAR_TR,GR_IP_MCAR_MC,GR_IP_MCAL_TR,GR_IP_MCAL_MC,GR_IP_CNTY,GR_IP_THRD_TR,GR_IP_THRD_MC,GR_IP_OTH_IND,GR_IP_OTH,GR_IP_TOT,GR_OP_MCAR_TR,GR_OP_MCAR_MC,GR_OP_MCAL_TR,GR_OP_MCAL_MC,GR_OP_CNTY,GR_OP_THRD_TR,GR_OP_THRD_MC,GR_OP_OTH_IND,GR_OP_OTH,GR_OP_TOT,C_ADJ_MCAR_TR,C_ADJ_MCAR_MC,C_ADJ_MCAL_TR,C_ADJ_MCAL_MC,DISP_855,C_ADJ_CNTY,C_ADJ_THRD_TR,C_ADJ_THRD_MC,BAD_DEBT,CHAR_HB,CHAR_OTH,SUB_INDGNT,DED_OTH,CAP_REV_MCAR,CAP_REV_MCAL,CAP_REV_CNTY,CAP_REV_THRD,NETRV_MCAR_TR,NETRV_MCAR_MC,NETRV_MCAL_TR,NETRV_MCAL_MC,NETRV_CNTY,NETRV_THRD_TR,NETRV_THRD_MC,NETRV_OTH_IND,NETRV_OTH,DISP_TRNFR,INTER_TFR,CONTRIBTNS,INC_INVEST,DIST_REV,CNTY_APPRO,EXP_DLY,EXP_AMB,EXP_ANC,EXP_PIP,EXP_POP,EXP_RES,EXP_ED,EXP_GEN,EXP_FISC,EXP_ADM,EXP_UNASSG,EXP_SAL,EXP_BEN,EXP_PHYS,EXP_OTHPRO,EXP_SUPP,EXP_PURCH,EXP_DEPRE,EXP_LEASES,EXP_INSUR,EXP_INTRST,EXP_OTH,CUR_ASST,ASST_LIMTD,NET_PPE,CONST_PROG,INV_OTH,INTAN_ASST,TOT_ASST,CUR_LIAB,DEF_CRED,NET_LTDEBT,EQUITY,LIAB_EQ,CASH,ACCTS_ REC,ALLOW_UNCOLL,BLDGS,EQUIPMENT,TOT_PPE,ACC_DEPRE,MORT_PAY,CAP_LEASE,BOND_PAY,TOT_LTDEBT,CUR_MAT,INTER-REC,INTER_PAY,HOSP_FTE,NURS_FTE,PROD_HRS,NON_PRD_HR,PAID_HRS,MED_STAFF,STDNT_FTE,PRD_HR_MGT,PRD_HR_TCH,PRD_HR_RN,PRD_HR_LVN,PRD_HR_AID,PRD_HR_CLR,PRD_HR_ENV,PRD_HR_OTH,CNT_HR_RN,CNT_HR_OTH,PRD_HR_DLY,PRD_HR_AMB,PRD_HR_ANC,PRD_HR_ED,PRD_HR_GEN,PRD_HR_FIS,PRD_HR_ADM,PRD_HR_NON,PD_HR_DLY,PD_HR_AMB,PD_HR_ANC,PD_HR_ED,PD_HR_GEN,PD_HR_FIS,PD_HR_ADM,PD_HR_NON
106560525,ADVENTIST HEALTH SIMI VALLEY,1/1/2021,12/31/2021,365,Audited,Incl. Ind. Audit Adj.,Ventura,10,813,Non-Profit,General,Comparable,,805-955-6000,2975 N SYCAMORE DRIVE,SIMI VALLEY,93065,JENNIFER SWENSON,CEO,WWW.ADVENTISTHEALTH.ORG/SIMI-VALLEY,ADVENTIST HEALTH,RAMZI FADAYEL,"TOYON ASSOCIATES, INC.",,05-0236,HSC30236F,ZZT30236F,144,144,97,13343,6133,1596,4548,0,513,7632,0,298,34063,2985,1388,345,985,0,113,1593,0,21,7430,144,0,0,0,0,0,34063,0,0,0,0,0,7430,0,0,0,0,0,64.8,64.8,4.6,4.6,12,751,472,14502,9729,2845,14770,0,1558,27360,0,2106,72870,33699,0,0,41045,0,4,99450,83280,1212,1051,354,134,1003713094,811099685,0,192613409,1737863,197986093,-3634821,4677458,4581528,0,0,-3538891,213925161,147255367,642532566,255287423,123242394,28783230,83126303,0,8859125,152377050,0,3071724,654747249,73279419,46994384,14116567,65826031,0,7207374,132303504,0,9238566,348965845,280144509,145397375,35413453,125349915,0,0,12933052,193199004,4515570,0,1125910,0,13020897,0,0,0,0,47970816,24198091,7086992,23404639,0,2068012,86289650,0,1595209,0,0,469432,851688,0,0,40278943,15591055,54761443,0,0,0,0,24955767,726484,48927291,12745110,59215151,23414511,6263858,11107595,29756625,36692422,8655539,2255410,682010,3504285,16438687,46929190,0,122977372,589168,2361696,2545459,175402885,45971311,0,110307680,19123894,175402885,5256,165366562,-134085213,176510439,58356197,251635514,128658142,0,8906357,0,114141239,3833559,4188998,116618948,588,269,1123171,161388,1284559,303,0,86276,352798,417663,89,89447,49140,47177,19050,51828,9703,433504,132768,327658,0,120549,13782,94910,0,494994,156290,382223,0,132556,15276,103220,0
106554011,ADVENTIST HEALTH SONORA - GREENLEY,1/1/2021,12/31/2021,365,Audited,Incl. Ind. Audit Adj.,Tuolumne,6,513,Non-Profit,General,Comparable,Rural,209-536-5000,1000 GREENLEY ROAD,SONORA,95370,MICHELLE FUENTES,PRESIDENT,WWW.ADVENTISTHEALTH.ORG/SONORA,ADVENTIST HEALTH,SCOTT YASUDA,"STRATEGIC REIMBURSEMENT GROUP, LLC",,05-0335,1780673376,,152,152,105,8284,680,19684,3313,0,1009,2634,0,156,35760,1769,147,769,690,0,217,568,0,28,4188,84,0,0,0,68,0,16603,0,0,0,19157,0,3578,0,0,0,610,0,64.5,64.5,8.5,4.6,0,0,0,196513,10014,7630,55373,0,15765,94017,0,6676,385988,31840,183808,0,168909,0,8,81315,316213,1002,3715,363,168,1272623642,982827011,0,289796631,16354401,276524916,29626116,15115775,7246077,0,0,37495814,131318514,140542630,1000762498,215920090,15324462,24781131,68765085,0,22229856,71636010,0,2257267,420913901,455497605,21439702,14000096,114239245,0,41072139,193619314,0,11841640,851709741,551244305,30394205,18735151,136268487,-130180,0,47475052,175565806,9196532,0,2101397,0,11976256,0,0,0,0,116031844,6273742,19413641,46161226,0,14241839,85885824,0,1788515,0,-19840295,11766,7950803,0,0,26402362,64089967,90024953,0,0,0,0,30955403,6188427,51403420,7460384,69784201,31482114,35580407,5020234,49263385,63750332,5796591,6122659,600462,2521853,6602678,285995625,0,92324026,937501,0,433978,379691130,53475700,0,93930382,232285048,379691130,214493863,169683468,-133786663,110923406,67877505,196163708,103839682,0,9940069,86374000,96314069,2383687,1750979,16032485,1315,601,2447304,296768,2744072,271,0,121964,871815,1121828,100420,19751,192473,0,10835,8198,20,598829,723282,750212,0,190831,12189,171961,0,659716,807670,830885,0,212432,13824,219545,0
106281078,ADVENTIST HEALTH ST. HELENA,1/1/2021,12/31/2021,365,Audited,Incl. Ind. Audit Adj.,Napa,3,407,Non-Profit,General,Comparable,,707-963-3611,10 WOODLAND ROAD,ST. HELENA,94574,"STEVEN HERBER, M.D.",PRESIDENT OF SHNV,WWW.STHELENAHOSPITAL.ORG,ST. HELENA,DEREK WONG,"TOYON ASSOCIATES, INC.",,05-0013,,ZZR00013F,127,127,59,7584,2013,5851,2554,0,738,2059,10,77,20886,1587,310,584,488,0,115,375,2,20,3481,127,0,0,0,0,0,20886,0,0,0,0,0,3481,0,0,0,0,0,45.1,45.1,6,6,0,0,0,32085,2283,440,6399,0,2031,12555,20,583,56396,6263,14576,0,31225,8748,7,111195,329805,1210,4714,0,0,1209976053,1009727184,28564625,228813494,16102046,242258824,2656716,7532680,13342372,0,0,-3152976,186146995,50469119,973359939,313268120,43420661,46105403,83306111,0,20220827,79741815,490404,3948361,590501702,349872323,25505785,4535996,74924625,0,23900156,136023080,148400,4563986,619474351,586308518,48097830,37106257,135431240,-188313,0,33975325,154368684,2455185,0,2543267,0,9629191,0,28564625,0,0,75987748,20372168,12842973,51144976,0,8688661,58129549,0,1647419,0,0,1678741,39621,0,0,38565845,11900922,88860272,12720625,5094914,507527,0,25537574,437881,42107192,16526072,49201627,24679510,18394609,9847977,51827007,53459468,7507514,967994,438425,2438208,23496485,52993462,0,85387037,22082741,1125378,0,161588618,98385599,0,67900990,-4697971,161588618,34305,175085719,-144422121,162836286,79742763,263222249,177835212,0,9446286,0,70646323,2745333,5902716,73154537,493,191,938736,133981,1072717,116,0,101586,287400,295901,2235,65076,96893,36190,6496,35064,11895,309402,67487,312514,7296,131735,234,110068,0,360756,74562,366660,8027,142462,236,120014,0
106154168,ADVENTIST HEALTH TEHACHAPI VALLEY,1/1/2021,12/31/2021,365,Audited,Incl. Ind. Audit Adj.,Kern,9,623,Non-Profit,General,Comparable,Rural,661-771-8600,1100 MAGELLAN DRIVE,TEHACHAPI,93561,DANIEL WOLCOTT,CEO,WWW.ADVENTISTHEALTH.ORG/TEHACHAPI-VALLEY,ADVENTIST HEALTH,SCOTT YASUDA,"STRATEGIC REIMBURSEMENT GROUP, LLC",,05-1301,1275538530,,25,25,18,1560,1205,1037,902,0,405,827,0,75,6011,354,218,61,233,0,95,153,0,18,1132,20,0,0,0,5,0,4894,0,0,0,1117,0,1093,0,0,0,39,0,65.9,65.9,5.3,4.5,0,0,0,7564,5794,3082,19752,0,4833,5858,0,1167,48050,18438,18470,0,11511,0,2,7335,19095,88,226,0,0,199779124,147159688,0,52619436,5793819,54614269,3798986,211186,0,0,0,4010172,31389256,56322682,112067186,19840025,15490014,6247518,14533140,0,7132112,12870667,0,1400112,77513588,20518474,14050898,5590726,40091473,0,11239959,26993284,0,3780722,122265536,31048315,19297187,8333096,44420754,-1132,0,10859941,22914295,5132009,0,618218,0,4537005,0,0,0,0,8735481,9953875,1953863,10033325,0,6587087,15191268,0,164537,0,0,0,211186,0,0,7041541,7704436,14554524,0,0,0,0,6475781,1799518,13767690,3270779,16044656,6232456,4341250,2583577,7115859,12395905,719794,296022,153639,1785920,2945191,30710877,0,42134050,72675,0,111836,73029438,11027789,0,60525551,1476098,73029438,18568953,42640648,-33227241,41252314,7057709,48424323,6290273,0,0,59986000,60576970,51419,102510,1793423,168,90,330436,34379,364815,154,0,29839,58987,95127,10301,69105,31534,12552,7839,12820,2332,83214,99246,91035,0,26495,2405,28041,0,93302,110626,98059,0,29039,2565,31224,0
106540816,ADVENTIST HEALTH TULARE,1/1/2021,12/31/2021,365,Audited,Incl. Ind. Audit Adj.,Tulare,9,611,Non-Profit,General,Comparable,,559-688-0821,869 N. CHERRY STREET,TULARE,93724,ANDREA KOFL,CEO,WWW.ADVENTISTHEALTHCV.COM,ADVENTIST HEALTH,MATTHEW GOSS,"STRATEGIC REIMBURSEMENT GROUP, LLC",,05-0784,1801366711,,73,73,27,2161,1,1501,2760,0,203,1472,7,769,8874,564,1,392,723,0,53,387,2,201,2323,73,0,0,0,0,0,8874,0,0,0,0,0,2323,0,0,0,0,0,33.3,33.3,3.8,3.8,10,415,324,6739,894,7821,9544,0,195,1074,1,953,27221,26581,0,0,25137,0,4,40612,152636,473,1840,194,66,267223258,233359641,1042,33864659,1502199,83341990,-47975132,-3693,0,0,0,-47978825,26105116,84968140,156150002,42228365,2411,7986692,95620179,0,7178923,48269596,240925,23446748,224973839,9151669,1278784,11704559,15891825,0,268291,1572610,7380,2374301,42249419,43141985,1004473,13300940,95259297,-458681,0,7153663,47888610,1459557,0,248305,0,24361492,1042,0,0,0,8238049,277764,6459151,16642548,0,293551,1953596,0,0,0,0,0,-10694,0,0,12240440,7054149,24111280,0,0,0,883158,9988405,1580427,21927463,5556668,20936018,7508217,8134170,3831920,9604024,17199395,1779106,3329558,93706,2707505,8218371,32436932,0,11421975,904979,2023611,303000,47090497,58328245,0,45049656,-56287404,47090497,0,63419881,-48571449,688549,22074397,22762946,11340971,0,6477638,0,47269638,2219982,84041,44260774,221,86,423915,41920,465835,56,4,29898,173434,147274,0,26079,13148,17947,9093,5797,1245,119283,64428,159737,8807,40120,116,31424,0,135521,70607,173897,9196,42980,120,33514,0
106231396,ADVENTIST HEALTH UKIAH VALLEY,1/1/2021,12/31/2021,365,Audited,Incl. Ind. Audit Adj.,Mendocino,1,113,Non-Profit,General,Comparable,Rural,707-462-3111,275 HOSPITAL DRIVE,UKIAH,95482,JUDSON HOWE,PRESIDENT,WWW.ADVENTISTHEALTH.ORG/UKIAH-VALLEY/,ADVENTIST HEALTH,JENNY DABROWSKI,"STRATEGIC REIMBURSEMENT GROUP, LLC",4,05-0301,1235120676,,50,50,46,5910,850,936,3739,0,619,2279,90,487,14910,1235,150,233,919,0,107,611,19,141,3415,50,0,0,0,0,0,14910,0,0,0,0,0,3415,0,0,0,0,0,81.7,81.7,4.4,4.4,0,0,0,78464,10121,10526,70040,0,9517,47705,474,7923,234770,26802,109140,0,97052,2522,3,47820,184590,577,2751,575,232,705309410,523897849,40268525,221680086,12294122,212015979,21958229,5097255,7433830,0,0,19621654,98669919,142784734,463854757,95753439,13029104,12884450,66419387,0,9452730,28589508,965778,7264280,234358676,193641061,23043823,19008008,121080747,0,20626149,80981228,860801,11708917,470950734,215589391,28992725,21423566,153752172,-1608710,0,22183325,63030189,6182197,0,2191890,0,12161104,0,40268525,0,0,73805109,7080202,10364947,75363831,0,7895554,46540547,0,629896,0,0,22910,4377598,0,0,25286280,42720080,54926078,3338992,7113860,0,1759802,16885329,3502771,48024646,8458141,47040267,23807356,28446988,7661928,30658364,60346258,5662031,1914761,878647,1523556,4075823,175767202,0,77871873,4704710,500000,172586,259016371,46182567,0,60452798,152381006,259016371,125558146,97130436,-75537307,94014686,45348968,142199693,64327820,0,7702313,0,62303313,1850515,1566702,64648579,550,184,1049244,177702,1226946,129,13,80908,303903,245040,21042,95291,135967,42238,42142,21266,61447,199548,313283,257761,30183,149694,0,98775,0,245322,368945,308344,32318,162307,0,109710,0
106481015,ADVENTIST HEALTH VALLEJO,1/1/2021,12/31/2021,365,Audited,Incl. Ind. Audit Adj.,Solano,3,409,Non-Profit,Psychiatric,Comparable,,707-648-2200,525 OREGON STREET,VALLEJO,94590,"STEVE HERBER, M.D.",CEO,HTTP://WWW.STHELENAHOSPITAL.ORG,ST HELENA HOSPITAL,DEREK WONG,"TOYON ASSOCIATES, INC.",,05-4074,,HSP30182I,61,61,52,4814,1631,4325,0,0,469,6856,125,25,18245,516,223,455,0,0,51,746,13,3,2007,0,61,0,0,0,0,0,18245,0,0,0,0,0,2007,0,0,0,0,81.9,81.9,9.1,9.1,0,0,0,4413,188,0,0,0,934,3854,0,0,9389,0,0,0,0,0,0,0,0,0,0,0,0,89214096,62771493,0,26442603,117893,30004696,-3444200,987,0,0,0,-3443213,72639492,3405035,13169569,22456569,9689987,18928890,0,0,2333372,31732419,548852,118972,85809061,1600123,68318,0,0,0,338754,1397840,0,0,3405035,16990993,6423526,13643257,0,0,0,1891930,22035953,471129,0,906674,0,408031,0,0,0,0,6464418,3270076,5267840,0,0,705386,10723804,0,11079,0,0,0,0,0,0,12521252,1285359,1578788,0,0,0,0,6117072,2026781,6242451,232993,12892466,5288891,1732875,89339,937589,7561672,145114,9293,60000,0,1287457,1347101,0,2254217,582984,29710,0,4214012,2597381,0,1792588,-175957,4214012,906,4622263,-3812744,4298878,2105209,6949067,4694850,0,249382,0,1865065,72477,103906,1931282,142,26,265844,30080,295924,32,0,35881,155128,53573,0,0,7497,13727,38,0,0,153701,19648,1219,0,45617,23278,22381,0,172582,21283,1295,0,49904,26126,24734,0
106190878,ADVENTIST HEALTH WHITE MEMORIAL,1/1/2021,12/31/2021,365,Audited,Incl. Ind. Audit Adj.,Los Angeles,11,925,Non-Profit,General,Comparable,Teaching,323-268-5000,1720 CESAR E. CHAVEZ AVENUE,LOS ANGELES,90033-2462,JOHN RAFFOUL,CEO,WWW.WHITEMEMORIAL.COM,ADVENTIST HEALTH SYSTEM,DEREK WONG,"TOYON ASSOCIATES, INC.",,05-0103,HSC30103F,,353,353,225,12940,12513,17989,26167,0,2775,4572,404,1849,79209,2903,2493,4395,5410,0,605,1022,90,312,17230,277,33,0,16,27,0,65872,8848,0,2043,2446,0,14889,1998,0,169,174,0,61.5,61.5,4.6,4.5,33,5242,3395,14373,16669,10268,62345,0,6445,21020,285,6910,138315,56944,18888,0,73008,16592,10,246548,333870,2874,4355,2213,1181,2781099458,2367615363,45361283,458845378,6499605,480841132,-15496149,32087195,10307360,0,0,6283686,787484596,258558631,1735056231,323457176,352387124,366192540,664721710,0,46343777,131254698,7079000,44550889,1935986914,104202195,129460595,68053139,347234728,0,29739151,132010022,1899526,32513188,845112544,369791518,415153338,353762899,905800506,-54877152,0,63904785,234058103,5320072,0,13495040,0,61206254,3455,45357828,0,0,57867853,66697836,114452732,167904446,0,12178143,29206617,0,10537751,0,0,3386275,21088833,0,0,104353822,24631060,128005726,20687673,9030955,208443,14470262,47843016,938652,114015107,16656416,132716643,57881421,20859021,20059562,72953043,107708498,14530578,2993857,1986023,1600718,47551768,666517157,0,115086383,2771209,0,350000,784724749,80475001,0,79921449,624328299,784724749,525139568,519231191,-468967791,299150051,114497174,424290593,309204210,0,151664,0,79969372,47923,14835779,90969162,1463,646,2750050,412166,3162216,291,69,205707,715787,968527,16411,245566,213409,75850,189248,112159,7386,1103770,222249,728720,178238,197325,14729,305019,0,1306829,259328,843129,184376,219704,16582,332268,0
106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,7/1/2020,6/30/2021,365,Audited,Incl. Ind. Audit Adj.,Orange,13,1012,Investor,General,Comparable,,714-774-1450,1111 WEST LA PALMA AVENUE,ANAHEIM,92801,MARGARET PETERSON,CEO,,"AHMC HEALTHCARE, INC.",LINDA MARSH,"AHMC HEALTHCARE, INC.",,05-0226,HSC30226F,ZZT30226F,223,223,95,6751,8080,5190,8816,0,954,3595,89,189,33664,1752,2112,1182,2228,0,193,933,23,45,8468,223,0,0,0,0,0,33664,0,0,0,0,0,8468,0,0,0,0,0,41.4,41.4,4,4,10,1360,820,6090,12756,3950,17319,0,1625,8204,344,1681,51969,25521,0,0,30362,0,3,159398,135192,1188,1445,688,286,1003984487,817589131,0,186395356,1285362,186307144,1373574,2414481,0,800,0,3787255,198661691,57017536,748305260,131360148,180371627,93198257,178894433,0,16603178,83912816,2205539,4308871,690854869,48292056,88926121,15780909,91739147,0,9436273,50527402,1118334,7309376,313129618,154089789,231596063,85403587,203954612,-2628014,0,18323440,104207593,9218698,0,11335900,0,2087463,0,0,0,0,25562415,37701685,24167311,60703223,0,7716011,30232625,0,312086,0,0,0,156463,0,0,34531165,8580016,51235113,0,0,0,0,21261733,13942094,46817115,9939908,49906591,26817258,2781015,2691023,24673653,43090436,1318101,7436386,1896767,690273,25005641,39823460,0,6173481,1384973,0,0,47381914,42223111,0,0,5158803,47381914,23248824,149476506,-137812771,388988,32723355,33171169,26997688,0,0,0,0,0,1386398,0,704,245,1232620,254689,1487309,475,0,106730,359588,410902,813,75574,241274,14070,0,22069,1600,466539,84993,373507,0,133007,51657,122917,0,572145,111968,447134,0,153495,62999,139568,0
106410817,AHMC SETON MEDICAL CENTER,1/27/2021,6/30/2021,155,Audited,Incl. Ind. Audit Adj.,San Mateo,4,425,Investor,General,Comparable,,650-992-4000,1900 SULLIVAN AVENUE,DALY CITY,94015,SARKIS VARTANIAN,CEO,HTTPS://SETONMEDICALCENTER.COM/,"AHMC HEALTHCARE, INC.",LINDA MARSH,"AHMC HEALTHCARE, INC.",,05-0289,HSC00289F,ZZR00289F,475,457,455,19664,6091,4388,14793,0,13739,6039,612,5134,70460,1130,494,213,497,0,708,497,20,170,3729,252,24,0,0,199,0,35895,3720,0,0,30845,0,3076,207,0,0,446,0,95.7,99.5,18.9,12.1,0,0,0,18172,7955,1512,11729,0,9573,15244,225,1784,66194,12033,6116,0,48281,0,16,90994,143101,595,1504,0,0,943809142,795890316,0,147918826,349296,184694098,-36425976,55062,26337,38780,0,-36436031,380385748,88277010,475146384,191404039,71290525,39823419,128484366,0,113283241,78987175,3213682,26945864,653432311,77444150,36249099,6141690,49332930,0,44177060,68658151,941084,7432667,290376831,228993709,91986374,40239258,154667501,0,0,131258298,108125279,19837520,0,4154766,0,16627611,0,0,0,0,37638746,15553250,5725851,23149795,0,26202003,39520047,0,129134,0,0,0,0,0,0,51210722,10304745,46247278,0,0,0,0,33533767,2631213,38293188,2473185,84757627,32629702,10213414,2992985,16827912,15303598,973052,2231463,738358,10104,18015883,91636830,0,6889271,1800081,0,0,100326182,109762213,0,0,-9436031,100326182,20674351,405325455,-357312853,0,7865132,7865132,975861,0,0,0,0,0,20046027,72738608,761,297,1415442,202067,1617509,478,0,96669,364577,341096,69668,175311,159923,169900,2941,30707,4650,536321,88940,279416,0,325219,46897,138649,0,612972,98809,326502,0,367547,52324,159355,0
106010735,ALAMEDA HOSPITAL,7/1/2020,6/30/2021,365,Audited,Excl. Ind. Audit Adj.,Alameda,5,417,City/County,General,Comparable,,510-437-4800,2070 CLINTON AVENUE,ALAMEDA,94501,JAMES JACKSON,CEO,WWW.ALAMEDAHEALTHSYSTEM.ORG,ALAMEDA HEALTH SYSTEM,MARWIN VINLUAN,ALAMEDA HEALTH SYSTEM,,05-0211,HSC00211F,ZZR00211F,249,249,186,7451,3747,48716,3278,201,566,1375,1979,50,67363,990,199,451,440,26,28,219,40,10,2403,68,0,0,0,181,0,10871,0,0,0,56492,0,2200,0,0,0,203,0,74.1,74.1,28,4.9,0,0,0,10100,1947,812,9443,606,460,5310,795,113,29586,13651,14917,0,1305,0,3,41091,82238,384,1045,0,0,507529305,428361726,0,79167579,67716,135628496,-56393201,0,0,0,0,-56393201,239195677,61540300,206793328,92342665,26810750,169151406,41845223,2781407,4557272,21081014,14239021,901096,373709854,35712907,6904788,6143204,47392570,9253643,2679331,20769513,4094340,869155,133819451,107744372,29374275,159265421,80571300,0,12035050,5018761,14495076,9569974,0,10287497,0,0,0,0,0,0,20088541,4341263,16029189,8666493,0,2217842,27355451,0,468800,0,0,0,0,0,0,41843945,11392589,24494421,0,0,0,0,31195159,4233800,18942374,3526208,58186061,17272555,0,6990632,9889497,35500823,1830029,2783911,642272,496748,2035968,6202602,0,9123459,0,0,0,15326061,13977,0,0,15312084,15326061,17102,4096370,-3637011,0,15585145,20837046,11713587,0,0,0,0,0,3637011,0,488,246,975948,81401,1057349,338,0,95447,195756,221042,50076,197882,77230,85080,10591,42487,357,486112,99590,134475,0,153444,20819,81508,0,526390,107861,146815,0,163947,23315,89021,0
106190017,ALHAMBRA HOSPITAL MEDICAL CENTER,7/1/2020,6/30/2021,365,Audited,Incl. Ind. Audit Adj.,Los Angeles,11,913,Investor,General,Comparable,,626-570-1606,100 SOUTH RAYMOND AVENUE,ALHAMBRA,91802,IRIS LAI,CEO,,ALHAMBRA HOSPITAL MEDICAL CENTER LP,LINDA MARSH,"AHMC HEALTHCARE, INC.",,05-0281,HSC30281F,,144,144,87,8018,5837,2216,13093,0,32,1240,82,98,30616,1257,1080,210,1011,0,6,234,16,18,3832,101,0,0,17,26,0,18868,0,0,2441,9307,0,3658,0,0,160,14,0,58.2,58.2,8,5.6,0,0,0,2607,3222,1455,8248,0,336,3252,136,944,20200,17372,0,0,4732,0,5,80622,60739,622,828,0,0,490081993,408967599,147515581,228629975,8036380,226392003,10274352,513709,0,0,0,10788061,156210363,30165460,303706170,115822335,96269726,22932230,132126907,0,635070,26479847,1774547,1939723,397980385,13773114,16557707,5638426,33290291,0,1752605,14461227,424682,6203556,92101608,63560647,168519453,19312825,131485358,-1067500,0,1815866,14853305,1505701,0,2454539,0,6527405,132105735,15409846,0,0,66034802,76413715,9415707,49996000,0,571809,26087769,0,110173,0,0,0,413694,0,0,26553508,4760316,137223525,0,0,0,0,17020964,3973769,32757078,4102843,39541055,13388498,12729029,2998406,11928220,126491922,1122244,3606537,337346,134363,14114383,183401748,0,3365431,255514,0,0,187022693,139015734,0,0,48006959,187022693,166175833,77983822,-64201702,0,11900705,12536204,9170773,0,0,0,0,0,0,0,521,184,979315,129894,1109209,302,0,122176,246343,231166,32979,94036,194737,33344,0,24534,0,427900,55413,191271,0,134342,58672,111717,0,487181,63744,215295,0,151353,66177,125459,0
106010739,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMPUS,1/1/2021,12/31/2021,365,Audited,Incl. Ind. Audit Adj.,Alameda,5,415,Non-Profit,General,Comparable,,510-204-4444,2450 ASHBY AVENUE,BERKELEY,94609,DR. GERALD KOZAI,CEO,HTTP://WWW.ALTABATESSUMMIT.ORG/,SUTTER HEALTH,CHRISTINE HODGES,SUTTER HEALTH,,05-0305,HSC00305F,ZZR00305F,393,393,215,17239,5323,10749,12148,46,8185,17202,445,190,71527,2689,950,1879,3029,2,558,3791,94,39,13031,329,64,0,0,0,0,51597,19930,0,0,0,0,10817,2214,0,0,0,0,49.9,49.9,5.5,5.5,80,5572,1997,21306,5685,2637,14996,1,2986,24023,1186,458,73278,31936,26889,0,11522,1312,10,224811,299200,1759,3901,3026,1159,1775986800,1194231266,37022078,618777612,3587922,647879378,-25513844,56269544,11807242,0,0,18948458,542159263,185345029,1048482508,252088590,83426615,120801596,210555440,478822,128774316,251624457,5007236,2417489,1055174561,225120511,66677739,18824216,133548243,1243,48511129,214921278,9696054,3511826,720812239,375987595,123012800,76203916,260795536,0,401167,128131297,200652319,6851767,0,18338154,0,3856715,4637814,0,0,32384264,99632511,31633590,61974651,81736610,78883,47753111,295622150,0,346106,0,92696208,1122648,48297879,0,0,151069699,31505332,189276364,10041490,8311544,398919,0,100687551,21721604,106639574,28227301,186834071,95405620,31635721,13455942,81958809,153414998,22083188,3653212,4454461,5560901,49422455,196201503,0,82222437,3610986,41700786,1594733,325330445,55734865,47008,31152898,238395674,325330445,0,297549516,-218067982,286514635,97735712,393423853,311201416,0,0,0,31152898,0,51956428,195661,1446,602,2595956,497265,3093221,620,0,135663,540955,1019787,6130,172137,300520,324090,10402,54038,32234,1001973,175705,713598,0,483900,26047,194733,0,1216949,206372,847145,0,570472,30835,221448,0
