FAC_NO,FAC_NAME,BEG_DATE,END_DATE,DAY_PER,DATA_IND,AUDIT_IND,COUNTY,HSA,HFPA,TYPE_CNTRL,TYPE_CARE,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,CEO_TITLE,WEB_SITE,OWNER,RPT_PREP,ORG_NAME,ER_DESIG,MCAR_PRO#,MCAL_PRO#,REG_MCAL#,BED_LIC,BED_AVL,BED_STF,DAY_MCAR_TR,DAY_MCAR_MC,DAY_MCAL_TR,DAY_MCAL_MC,DAY_CNTY,DAY_THRD_TR,DAY_THRD_MC,DAY_OTH_IND,DAY_OTH,DAY_TOT,DIS_MCAR_TR,DIS_MCAR_MC,DIS_MCAL_TR,DIS_MCAL_MC,DIS_CNTY,DIS_THRD_TR,DIS_THRD_MC,DIS_OTH_IND,DIS_OTH,DIS_TOT,BED_ACUTE,BED_PSYCH,BED_CHEM,BED_REHAB,BED_LTC,BED_RESDNT,DAY_ACUTE,DAY_PSYCH,DAY_CHEM,DAY_REHAB,DAY_LTC,DAY_RESDNT,DIS_ACUTE,DIS_PSYCH,DIS_CHEM,DIS_REHAB,DIS_LTC,DIS_RESDNT,OCC_LIC,OCC_AVL,ALOS_ALL,ALOS_EXLTC,BAS_NURSRY,DAY_NURSRY,DIS_NURSRY,VIS_MCAR_TR,VIS_MCAR_MC,VIS_MCAL_TR,VIS_MCAL_MC,VIS_CNTY,VIS_THRD_TR,VIS_THRD_MC,VIS_OTH_IND,VIS_OTH,VIS_TOT,VIS_ER,VIS_CLIN,VIS_HOME,VIS_REF_OP,DAYS_PIPS,OP_ROOM,OP_MIN_IP,OP_MIN_OP,SURG_IP,SURG_OP,NAT_ BIRTHS,C_SECTIONS,GR_PT_REV,DED_FR_REV,TOT_CAP_REV,NET_PT_REV,OTH_OP_REV,TOT_OP_EXP,NET_FRM_OP,NONOP_REV,NONOP_EXP,INC_TAX,EXT_ITEM,NET_INCOME,GR_REV_DLY,GR_REV_AMB,GR_REV_ANC,GR_IP_MCAR_TR,GR_IP_MCAR_MC,GR_IP_MCAL_TR,GR_IP_MCAL_MC,GR_IP_CNTY,GR_IP_THRD_TR,GR_IP_THRD_MC,GR_IP_OTH_IND,GR_IP_OTH,GR_IP_TOT,GR_OP_MCAR_TR,GR_OP_MCAR_MC,GR_OP_MCAL_TR,GR_OP_MCAL_MC,GR_OP_CNTY,GR_OP_THRD_TR,GR_OP_THRD_MC,GR_OP_OTH_IND,GR_OP_OTH,GR_OP_TOT,C_ADJ_MCAR_TR,C_ADJ_MCAR_MC,C_ADJ_MCAL_TR,C_ADJ_MCAL_MC,DISP_855,C_ADJ_CNTY,C_ADJ_THRD_TR,C_ADJ_THRD_MC,BAD_DEBT,CHAR_HB,CHAR_OTH,SUB_INDGNT,DED_OTH,CAP_REV_MCAR,CAP_REV_MCAL,CAP_REV_CNTY,CAP_REV_THRD,NETRV_MCAR_TR,NETRV_MCAR_MC,NETRV_MCAL_TR,NETRV_MCAL_MC,NETRV_CNTY,NETRV_THRD_TR,NETRV_THRD_MC,NETRV_OTH_IND,NETRV_OTH,DISP_TRNFR,INTER_TFR,CONTRIBTNS,INC_INVEST,DIST_REV,CNTY_APPRO,EXP_DLY,EXP_AMB,EXP_ANC,EXP_PIP,EXP_POP,EXP_RES,EXP_ED,EXP_GEN,EXP_FISC,EXP_ADM,EXP_UNASSG,EXP_SAL,EXP_BEN,EXP_PHYS,EXP_OTHPRO,EXP_SUPP,EXP_PURCH,EXP_DEPRE,EXP_LEASES,EXP_INSUR,EXP_INTRST,EXP_OTH,CUR_ASST,ASST_LIMTD,NET_PPE,CONST_PROG,INV_OTH,INTAN_ASST,TOT_ASST,CUR_LIAB,DEF_CRED,NET_LTDEBT,EQUITY,LIAB_EQ,CASH,ACCTS_ REC,ALLOW_UNCOLL,BLDGS,EQUIPMENT,TOT_PPE,ACC_DEPRE,MORT_PAY,CAP_LEASE,BOND_PAY,TOT_LTDEBT,CUR_MAT,INTER-REC,INTER_PAY,HOSP_FTE,NURS_FTE,PROD_HRS,NON_PRD_HR,PAID_HRS,MED_STAFF,STDNT_FTE,PRD_HR_MGT,PRD_HR_TCH,PRD_HR_RN,PRD_HR_LVN,PRD_HR_AID,PRD_HR_CLR,PRD_HR_ENV,PRD_HR_OTH,CNT_HR_RN,CNT_HR_OTH,PRD_HR_DLY,PRD_HR_AMB,PRD_HR_ANC,PRD_HR_ED,PRD_HR_GEN,PRD_HR_FIS,PRD_HR_ADM,PRD_HR_NON,PD_HR_DLY,PD_HR_AMB,PD_HR_ANC,PD_HR_ED,PD_HR_GEN,PD_HR_FIS,PD_HR_ADM,PD_HR_NON,
106560525,ADVENTIST HEALTH SIMI VALLEY,01/01/2020,12/31/2020,366,Audited,Incl. Ind. Audit Adj.,Ventura,10,813,Non-Profit,General,Comparable,,805-955-6000,2975 N SYCAMORE DRIVE,SIMI VALLEY,93065,JENNIFER SWENSON,CEO,WWW.ADVENTISTHEALTH.ORG/SIMI-VALLEY,ADVENTIST HEALTH,MATTHEW GOSS,"TOYON ASSOCIATES, INC.",,05-0236,HSC30236F,ZZT30236F,144,144,86,"12,743","4,869","1,171","3,643",0,427,"5,856",0,445,"29,154","2,880","1,101",265,823,0,97,"1,323",0,100,"6,589",144,0,0,0,0,0,"29,154",0,0,0,0,0,"6,589",0,0,0,0,0,55.3,55.3,4.4,4.4,12,702,447,"13,499","8,596","2,920","13,709",0,"1,244","25,786",0,"2,163","67,917","29,679",0,0,"40,127",0,4,"86,070","56,280",985,685,325,126,"793,381,153","634,748,050",0,"158,633,103","10,732,866","171,372,675","-2,006,706","5,773,647","5,244,544",0,0,"-1,477,603","166,295,193","116,964,766","510,121,194","209,495,535","87,602,296","19,110,985","62,414,947",0,"6,687,478","115,741,023",0,"7,409,751","508,462,015","59,662,127","36,430,380","12,516,960","53,590,310",0,"5,140,715","109,344,112",0,"8,234,534","284,919,138","229,699,942","105,879,068","25,055,265","96,312,686",0,0,"8,743,508","147,409,952","8,287,286",0,"2,406,806",0,"10,953,537",0,0,0,0,"38,310,679","17,638,536","6,029,119","19,037,430",0,"2,122,286","72,097,767",0,"3,397,286",0,0,"3,252,890","973,894",0,0,"30,057,051","12,886,807","46,231,550",0,0,0,0,"19,342,244","1,659,928","49,834,476","11,360,619","51,087,955","20,772,947","5,456,725","3,478,705","23,740,496","39,265,785","8,464,266","1,308,509","525,221","3,355,384","13,916,682","52,200,738",0,"132,262,910","137,455","2,327,444","2,210,459","189,139,006","31,307,155",0,"117,857,244","39,974,607","189,139,006","10,979,685","137,064,151","-109,489,670","176,529,088","55,632,653","250,430,619","118,167,709",0,"9,906,511","93,127,882","121,231,359","3,374,115","2,134,886","16,916,896",566,242,"1,026,897","162,084","1,188,981",303,0,"79,333","330,169","412,474",0,"81,749","48,883","43,924","18,968","9,621","1,776","379,457","132,315","311,426",0,"115,323","6,139","82,237",0,"440,247","156,771","364,314",0,"128,682","6,768","92,199",0,
106554011,ADVENTIST HEALTH SONORA - GREENLEY,01/01/2020,12/31/2020,366,Audited,Incl. Ind. Audit Adj.,Tuolumne,6,513,Non-Profit,General,Comparable,Rural,209-536-5000,1000 GREENLEY ROAD,SONORA,95370,MICHELLE FUENTES,PRESIDENT,WWW.ADVENTISTHEALTH.ORG/SONORA,ADVENTIST HEALTH,RAMZI FADAYEL,"TOYON ASSOCIATES, INC.",,05-0335,HSC00335F,ZZR00335F,152,152,105,"7,786",553,"21,975","2,766",0,"1,054","2,501",0,64,"36,699","2,030",145,"1,051",727,0,231,658,0,16,"4,858",84,0,0,0,68,0,"15,459",0,0,0,"21,240",0,"4,069",0,0,0,789,0,66,66,7.6,3.8,0,0,0,"180,847","8,194","11,858","51,674",0,"13,237","96,897",0,"6,880","369,587","30,029","179,527",0,"158,515",0,8,"89,490","339,373","1,016","3,645",273,187,"1,111,375,948","856,815,976",0,"254,559,972","17,389,772","254,870,898","17,078,846","10,775,447","5,131,125",0,0,"22,723,168","115,430,882","124,707,295","871,237,771","196,005,750","14,082,313","27,097,271","48,961,995",0,"20,012,989","58,698,709",0,"1,168,004","366,027,031","396,062,654","16,854,368","15,097,424","96,008,149",0,"31,063,375","179,612,645",0,"10,650,302","745,348,917","487,518,252","26,018,414","22,785,792","108,184,305","-182,207",0,"31,263,727","161,199,844","8,072,819",0,"2,370,658",0,"9,584,372",0,0,0,0,"102,269,417","4,712,049","18,791,220","36,109,471",0,"18,038,496","70,022,878",0,"4,616,441",0,0,"76,264","5,222,822",0,0,"24,007,666","59,707,841","82,832,386",0,0,0,0,"21,536,493","3,571,659","53,342,016","9,872,837","66,419,496","32,255,528","33,787,785","1,310,683","45,204,535","57,551,486","6,814,223","3,154,134","477,718","2,378,519","5,516,791","260,222,805",0,"95,327,807","564,327",0,"433,978","356,548,917","46,761,999",0,"94,347,558","215,439,360","356,548,917","203,397,653","142,796,006","-120,548,739","109,580,706","62,561,336","189,504,839","94,177,032",0,"10,865,114",0,"96,731,245","2,383,687","2,951,573","84,193,763",905,338,"1,687,156","209,445","1,896,601",271,0,"105,126","445,455","384,497","54,312","250,732","289,423","76,357","66,158","14,129",967,"318,199","569,894","531,045",0,"161,769","12,814","93,435",0,"358,751","641,638","597,916",0,"179,515","14,365","104,416",0,
106281078,ADVENTIST HEALTH ST. HELENA,01/01/2020,12/31/2020,366,Audited,Incl. Ind. Audit Adj.,Napa,3,407,Non-Profit,General,Comparable,,707-963-3611,10 WOODLAND ROAD,ST. HELENA,94574,"STEVEN HERBER, M.D.",PRESIDENT,WWW.STHELENAHOSPITAL.ORG,ST. HELENA,DEREK WONG,"TOYON ASSOCIATES, INC.",,05-0013,,ZZR00013F,151,151,40,"6,118","1,020","2,973","1,350",0,482,"1,352",0,30,"13,325","2,383",257,546,565,0,180,468,0,13,"4,412",114,37,0,0,0,0,"8,966","4,359",0,0,0,0,"3,753",659,0,0,0,0,24.1,24.1,3,3,0,0,0,"25,689","1,543",614,"4,343",0,"1,639","9,288",0,431,"43,547","4,640","10,143",0,"27,440","5,290",7,"71,700","128,280",787,"1,605",4,2,"741,053,056","614,458,671","29,070,016","155,664,401","26,508,865","190,176,735","-8,003,469","2,845,101","13,942,893",0,0,"-19,101,261","111,438,115","34,111,232","595,503,709","207,741,673","18,242,007","27,098,605","50,807,553",0,"15,993,868","69,226,211",0,"1,341,074","390,450,991","212,746,532","10,172,210","5,019,740","37,177,531",0,"13,514,145","69,054,848",0,"2,917,059","350,602,065","361,939,844","24,212,638","23,020,188","69,536,022","-73,330",0,"21,267,556","100,076,716","3,522,535",0,"5,668,899",0,"5,287,603",0,"29,070,016",0,0,"57,699,459","3,745,611","6,920,689","44,973,170",0,"7,533,564","33,878,687",0,"913,221",0,0,"36,634","624,697",0,0,"30,221,382","11,472,552","60,070,160","10,035,437","9,012,929","405,384",0,"19,027,366","2,270,962","38,633,696","9,026,867","46,936,136","18,618,430","15,483,844","4,860,181","29,170,566","51,830,956","8,066,598","1,041,299","211,736","1,428,200","12,528,789","58,470,179",0,"88,618,871","14,791,369","1,101,678",0,"162,982,097","54,793,032",0,"77,725,887","30,463,178","162,982,097","5,823,591","88,851,420","-76,096,411","160,906,665","81,429,074","262,978,939","174,360,068",0,"8,649,991",0,"79,950,241","2,224,354","2,130,267","67,109,075",486,191,"928,847","99,840","1,028,687",116,0,"113,660","283,324","316,824","2,157","66,710","91,780","29,141","6,909","10,855","7,487","309,360","76,404","312,439","6,943","117,210","10,021","96,470",0,"347,884","84,316","343,908","7,902","128,189","10,725","105,763",0,
106154168,ADVENTIST HEALTH TEHACHAPI VALLEY,01/01/2020,12/31/2020,366,Audited,Incl. Ind. Audit Adj.,Kern,9,623,Non-Profit,General,Comparable,Rural,661-771-8600,1100 MAGELLAN DRIVE,TEHACHAPI,93561,DAVID BUTLER,PRESIDENT,WWW.ADVENTISTHEALTH.ORG/TEHACHAPI-VALLEY,ADVENTIST HEALTH,SCOTT YASUDA,"STRATEGIC REIMBURSEMENT GROUP, LLC",,05-1301,1275538530,,25,25,13,"1,186",607,"1,017",368,0,384,430,0,48,"4,040",265,102,40,126,0,78,93,0,11,715,20,0,0,0,5,0,"2,507",0,0,0,"1,533",0,670,0,0,0,45,0,44.2,44.2,5.7,3.7,0,0,0,"5,976","3,249","3,400","17,916",0,"1,913","6,791",0,977,"40,222","15,416","15,420",0,"9,571",0,2,"5,978","17,846",58,175,0,0,"138,030,019","95,169,192",0,"42,860,827","5,027,256","43,175,745","4,712,338","308,028",0,0,0,"5,020,366","16,609,653","43,704,652","77,715,714","14,021,079","5,759,982","4,478,239","5,502,124",0,"4,822,726","5,638,412",0,"577,402","40,799,964","16,957,050","11,115,660","5,536,563","32,018,372",0,"6,830,499","21,842,527",0,"2,929,384","97,230,055","20,829,796","10,302,758","6,714,698","31,077,066",0,0,"6,734,534","12,227,441","4,090,401",0,"391,531",0,"2,800,967",0,0,0,0,"9,552,670","6,107,757","3,006,293","6,016,130",0,"4,218,541","13,551,762",0,"407,674",0,0,"10,000","298,028",0,0,"5,791,492","7,112,732","10,678,997",0,0,0,0,"5,748,533","1,278,318","9,825,087","2,740,586","13,496,647","4,567,166","6,688,390","560,714","3,453,050","9,929,649","691,022","305,293","68,376","1,917,325","1,498,113","26,597,274",0,"39,919,737","169,076",0,"20,401","66,706,488","7,746,219",0,"62,437,601","-3,477,332","66,706,488","10,394,076","28,244,580","-16,013,780","39,001,778","4,972,793","44,088,871","4,169,134",0,0,"59,986,000","62,489,020","51,419","410,482","1,918,064",155,75,"291,927","32,266","324,193",154,0,"35,737","53,444","91,216","8,576","54,612","22,071","16,924","8,565",782,0,"57,802","100,152","77,975",0,"31,964","2,215","21,819",0,"64,803","110,632","86,466",0,"35,405","2,446","24,441",0,
106540816,ADVENTIST HEALTH TULARE,01/01/2020,12/31/2020,366,Audited,Incl. Ind. Audit Adj.,Tulare,9,611,Non-Profit,General,Comparable,,559-688-0821,869 N. CHERRY STREET,TULARE,93724,ANDREA KOFL,CEO,WWW.ADVENTISTHEALTHCV.COM,ADVENTIST HEALTH,MIMI BOHR,"TOYON ASSOCIATES, INC.",,05-0359,1801366711,ZZT30359F,73,73,19,"2,125",1,362,"2,078",0,182,588,0,942,"6,278",565,1,96,551,0,48,156,0,250,"1,667",73,0,0,0,0,0,"6,278",0,0,0,0,0,"1,667",0,0,0,0,0,23.5,23.5,3.8,3.8,10,320,249,"5,532",951,460,"8,586",0,"1,158","5,765",0,610,"23,062","4,533",0,0,"20,154",0,4,"22,503","123,855",204,"1,697",103,47,"194,299,975","132,103,014",0,"62,196,961","1,648,827","65,461,064","-1,615,276",6,"28,223",0,0,"-1,643,493","17,275,374","64,853,465","112,171,136","32,590,076","3,157","9,808,942","69,713,761",0,"4,414,344","20,880,199",0,"24,892,060","162,302,539","7,820,237","1,270,394","642,998","11,742,645",0,"1,597,141","8,026,335",0,"897,686","31,997,436","30,255,326","851,325","4,810,296","51,051,808","-4,004,456",0,"4,811,673","27,068,293","257,796",0,0,0,"17,000,953",0,0,0,0,"10,154,987","422,226","6,097,036","33,953,662",0,"1,199,812","1,838,241",0,"8,530,997",0,"60,339",0,6,0,0,"8,718,339","6,148,271","20,424,222",0,0,0,0,"11,709,723","1,503,896","12,036,955","4,919,658","18,248,777","6,644,755","7,535,922","1,092,988","7,379,999","9,083,857","2,512,751","3,246,126","130,416","1,898,261","7,687,212","52,522,145",0,"13,256,189","387,188","3,118,781","303,000","69,587,303","72,740,767",0,"6,481,657","-9,635,121","69,587,303","19,863","78,629,304","-47,004,882","688,549","20,136,984","20,825,533","7,569,344",0,"8,671,027",0,"8,671,027","2,189,370","262,763","2,348,578",230,85,"450,552","42,224","492,776",56,0,"34,462","184,281","139,788",0,"24,733","15,508","36,046","1,812","13,068",854,"112,072","73,055","163,422",0,"64,325",133,"37,545",0,"121,943","80,407","179,464",0,"69,639",137,"41,186",0,
106231396,ADVENTIST HEALTH UKIAH VALLEY,01/01/2020,12/31/2020,366,Audited,Incl. Ind. Audit Adj.,Mendocino,1,113,Non-Profit,General,Comparable,Rural,707-462-3111,275 HOSPITAL DRIVE,UKIAH,95482,JUDSON HOWE,PRESIDENT,WWW.ADVENTISTHEALTH.ORG/UKIAH-VALLEY/,ADVENTIST HEALTH,DEREK WONG,"TOYON ASSOCIATES, INC.",4,05-0301,,ZZR00301F,50,50,41,"4,898",429,"1,277","4,758",0,480,"1,846",0,118,"13,806","1,285",113,335,"1,248",0,126,484,0,31,"3,622",50,0,0,0,0,0,"13,806",0,0,0,0,0,"3,622",0,0,0,0,0,75.4,75.4,3.8,3.8,0,0,0,"89,520","7,876","4,008","57,233",0,"8,635","51,294",0,"4,413","222,979","25,569","107,979",0,"89,374","3,978",8,"54,930","119,550",600,"1,566",583,184,"593,759,835","442,699,425","42,567,842","193,628,252","13,631,293","194,180,604","13,078,941","3,088,240","4,463,963",0,0,"11,703,218","85,358,486","121,599,549","386,801,800","80,358,663","6,865,804","13,995,986","55,436,936",0,"7,049,738","23,902,859",0,"2,056,846","189,666,832","161,400,932","13,765,362","9,832,535","107,372,047",0,"16,544,613","86,725,396",0,"8,452,118","404,093,003","183,700,702","16,496,353","14,839,288","127,568,094","-1,066,343",0,"14,121,305","65,323,848","6,133,406",0,"4,995,020",0,"10,587,752",0,"42,567,842",0,0,"56,923,718","3,888,092","7,547,718","76,037,983",0,"8,594,352","38,822,447",0,"1,813,942",0,0,"42,895","2,846,704",0,0,"21,313,688","41,444,656","51,002,269","5,265,350","11,218,045",0,"1,299,861","13,132,872","4,990,862","36,787,176","7,725,825","45,321,607","21,818,515","27,178,757","2,503,852","28,639,096","52,141,932","5,686,281","1,995,434","413,088","1,500,769","6,981,273","155,982,575",0,"79,676,412","3,175,890","500,000","172,586","239,507,463","38,728,504",0,"56,499,930","144,279,029","239,507,463","110,243,065","87,351,990","-70,548,959","94,059,986","39,319,758","136,215,784","56,539,372",0,"9,202,870",0,"58,618,416","2,118,486","2,672,878","51,995,998",557,198,"1,023,827","138,119","1,161,946",129,6,"84,258","314,249","278,610","27,554","105,783","129,465","45,385","35,732",737,"2,054","219,656","337,988","261,843","22,348","92,142",837,"89,013",0,"247,790","384,737","302,261","23,836","101,989",839,"100,494",0,
106481015,ADVENTIST HEALTH VALLEJO,01/01/2020,12/31/2020,366,Audited,Incl. Ind. Audit Adj.,Solano,3,409,Non-Profit,Psychiatric,Comparable,,707-648-2200,525 OREGON STREET,VALLEJO,94590,"STEVEN HERBER, M.D.",CEO/PRESIDENT,HTTP://WWW.STHELENAHOSPITAL.ORG,ST. HELENA HOSPITAL,DEREK WONG,"TOYON ASSOCIATES, INC.",,05-4074,,HSP30182I,61,61,54,"6,130","1,697","3,558",0,0,743,"6,744",0,27,"18,899",772,214,448,0,0,94,850,0,3,"2,381",0,61,0,0,0,0,0,"18,899",0,0,0,0,0,"2,381",0,0,0,0,84.7,84.7,7.9,7.9,0,0,0,"3,612",122,0,0,0,406,"4,134",0,21,"8,295",0,0,0,0,0,0,0,0,0,0,0,0,"87,420,448","60,730,005",0,"26,690,443","258,900","29,095,942","-2,146,599",0,0,0,0,"-2,146,599","70,996,122","4,996,644","11,427,682","27,412,355","7,339,548","15,050,336",0,0,"3,278,769","29,232,985",0,"114,560","82,428,553","2,173,758","73,217",0,0,0,"244,567","2,487,669",0,"12,684","4,991,895","20,047,514","4,633,046","9,749,741",0,0,0,"2,320,055","21,470,367","557,344",0,"1,763,074",0,"188,864",0,0,0,0,"8,802,227","2,714,450","4,505,503",0,0,"880,200","9,764,684",0,"23,379",0,0,0,0,0,0,"13,135,686","1,389,259","1,200,088",0,0,0,0,"6,173,751","1,356,043","5,489,876","351,239","12,619,589","6,048,058","1,580,271","4,540","991,692","6,866,208","191,902","13,178","120,000",0,"660,504","1,724,872",0,"2,614,257","436,345","32,500",0,"4,807,974","1,616,394",0,"2,292,917","898,663","4,807,974","171,796","2,621,117","-2,244,844","4,746,747","2,402,158","7,757,879","5,143,622",0,"255,175",0,"2,358,535","65,618","62,843","1,979,720",154,31,"292,347","27,674","320,021",32,0,"39,554","164,143","64,126",0,0,"9,984","14,540",0,0,0,"173,000","23,077","1,460",0,"46,282","23,078","25,450",0,"189,348","25,472","1,493",0,"50,299","25,263","28,146",0,
106190878,ADVENTIST HEALTH WHITE MEMORIAL,01/01/2020,12/31/2020,366,Audited,Incl. Ind. Audit Adj.,Los Angeles,11,925,Non-Profit,General,Comparable,Teaching,323-268-5000,1720 CESAR E. CHAVEZ AVENUE,LOS ANGELES,90033-2462,JOHN RAFFOUL,CEO/PRESIDENT,WWW.WHITEMEMORIAL.COM,ADVENTIST HEALTH,MATTHEW GOSS,"TOYON ASSOCIATES, INC.",,05-0103,HSC30103F,,353,353,230,"14,357","11,980","21,250","24,673",0,"1,785","5,173",320,"1,736","81,274","2,811","2,471","4,773","5,516",0,399,"1,138",71,387,"17,566",277,33,0,16,27,0,"66,243","9,287",0,"2,272","3,472",0,"15,081","2,019",0,194,272,0,62.9,62.9,4.6,4.5,33,"4,931","2,892","11,945","12,642","8,106","48,335",0,"3,676","21,925",104,"4,735","111,468","48,678","18,071",0,"49,739","15,611",10,"231,720","289,950","2,686","3,809","1,903",989,"2,538,862,849","2,157,980,828","41,412,038","422,294,059","28,259,468","474,334,573","-23,781,046","23,504,839","12,711,995",0,0,"-12,988,202","761,964,400","204,656,577","1,572,241,872","336,696,569","326,578,367","371,201,917","595,205,168",0,"29,999,836","151,974,838","5,409,485","37,138,430","1,854,204,610","85,805,037","100,417,398","52,528,144","278,434,808",0,"17,098,319","128,811,613","677,220","20,885,700","684,658,239","362,920,092","375,184,950","345,030,075","755,270,848","-34,534,737",0,"33,102,274","252,145,209","20,952,972",0,"14,069,187",0,"33,839,958","53,580","41,358,458",0,0,"59,581,514","51,864,395","88,604,138","176,375,689",0,"13,995,881","28,641,242",0,"3,231,200",0,"-2,294,474","1,820,423","15,129,133",0,0,"99,229,451","22,066,425","117,373,294","18,193,246","6,717,789","211,704","13,946,974","38,441,629","6,337,056","135,833,789","15,983,216","130,505,377","55,146,581","21,378,851","11,902,215","66,142,004","121,077,523","17,063,256","2,703,826","1,477,890","869,942","46,067,108","667,857,490",0,"124,981,157","4,023,225",0,"350,000","797,211,872","73,468,358",0,"47,361,401","676,382,113","797,211,872","524,407,165","485,330,265","-434,706,867","297,542,182","110,648,039","418,545,757","293,564,600",0,"212,036",0,"47,421,773","60,372","6,351,662","50,338,169","1,463",691,"2,769,178","335,734","3,104,912",291,59,"216,364","730,479","1,105,711","17,025","260,469","164,534","81,927","130,268","53,153","9,248","1,177,545","227,348","742,722","121,517","226,715","16,953","256,378",0,"1,326,461","257,259","835,849","125,852","252,347","19,940","287,204",0,
106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,07/01/2019,06/30/2020,366,Audited,Incl. Ind. Audit Adj.,Orange,13,1012,Investor,General,Comparable,,714-774-1450,1111 WEST LA PALMA AVENUE,ANAHEIM,92801,MARGARET PETERSON,CEO,,"AHMC HEALTHCARE, INC.",LINDA MARSH,MONTEREY PARK HOSPITAL,,05-0226,HSC30226F,ZZT30226F,223,223,104,"7,713","7,646","4,641","10,221",0,"1,272","4,993",164,276,"36,926","1,787","1,797","1,088","2,290",0,287,"1,132",33,54,"8,468",223,0,0,0,0,0,"36,926",0,0,0,0,0,"8,468",0,0,0,0,0,45.2,45.2,4.4,4.4,10,"1,490",763,"7,552","13,788","4,940","19,872",0,"1,921","9,829",395,"1,944","60,241","34,137",0,0,"31,232",0,3,"223,436","171,566","1,582","1,953",652,266,"1,158,273,052","961,783,623",0,"196,489,429","1,435,902","202,010,012","-4,084,681","4,647,255",0,800,0,"561,774","209,967,323","71,729,671","876,576,058","163,762,662","198,219,071","75,600,468","204,763,791",0,"16,268,763","92,781,530","2,565,808","5,246,142","759,208,235","66,127,595","103,976,177","22,180,867","114,069,319",0,"12,431,673","69,615,358","1,485,816","9,178,012","399,064,817","219,214,941","243,406,520","70,522,080","248,618,676","-2,591,698",0,"18,213,781","135,320,165","11,363,802",0,"15,075,124",0,"2,640,232",0,0,0,0,"10,675,316","58,788,728","27,371,109","61,670,778",0,"10,486,655","27,076,723",0,"420,120",0,0,0,"270,654",0,0,"37,288,998","9,272,771","58,041,984",0,0,0,0,"22,876,345","13,166,136","51,006,048","10,357,730","57,566,827","30,152,657","4,100,396","1,330,725","26,788,186","41,365,926","1,290,370","8,058,687","1,856,204","1,275,922","28,224,112","63,884,157",0,"6,203,610","1,266,180",0,0,"71,353,947","51,677,399",0,0,"19,676,548","71,353,947","47,598,499","145,333,930","-132,762,361","388,988","31,435,382","31,883,196","25,679,586",0,0,0,0,0,0,"2,555,625",835,300,"1,457,426","299,840","1,757,266",506,0,"105,173","402,794","501,978",792,"103,172","304,847","17,270",0,"19,064","2,336","542,568","107,846","430,801",0,"149,402","72,038","154,771",0,"657,834","131,119","531,866",0,"174,332","83,449","178,666",0,
106010735,ALAMEDA HOSPITAL,07/01/2019,06/30/2020,366,Audited,Excl. Ind. Audit Adj.,Alameda,5,417,City/County,General,Comparable,,510-437-4800,2070 CLINTON AVENUE,ALAMEDA,94501,JAMES JACKSON,CEO,WWW.ALAMEDAHEALTHSYSTEM.ORG,ALAMEDA HEALTH SYSTEM,ROBERTO GORETTI,ALAMEDA HEALTH SYSTEM,,05-0211,HSC00211F,ZZR00211F,251,249,212,"7,988","3,701","56,169","3,703",355,557,"1,671",21,"2,720","76,885","1,433",214,397,556,35,24,169,1,67,"2,896",70,0,0,0,181,0,"11,360",0,0,0,"65,525",0,"2,663",0,0,0,233,0,83.7,84.4,26.5,4.3,0,0,0,"11,836","2,291","1,478","11,254",896,814,"6,740",4,"1,907","37,220","18,303","10,897",0,"7,876",0,3,"46,546","91,077",455,"1,328",0,0,"469,266,917","227,169,927",0,"242,096,990","89,857","135,560,400","106,626,447","4,736,894",0,0,0,"111,363,341","232,321,707","63,827,431","173,117,779","100,769,581","21,907,522","155,010,425","40,123,147","3,455,015","3,636,317","14,821,513","46,681","9,946,380","349,716,581","34,783,943","6,577,180","5,782,029","36,891,435","4,441,293","3,102,772","21,328,749","24,340","6,618,595","119,550,336","110,525,755","23,361,141","44,489,425","25,446,365",0,"1,501,220","5,859,197","3,466,595","12,449,208",0,"71,021",0,0,0,0,0,0,"24,756,790","5,123,561","116,303,029","51,568,217","6,395,088","879,892","32,683,667",0,"4,386,746",0,0,0,"1,342","4,735,552",0,"44,141,676","11,804,676","26,401,740",0,0,0,0,"26,651,458","4,114,991","19,164,786","3,281,073","56,600,992","25,201,311",0,"5,077,484","9,759,742","31,665,408","2,009,087","2,508,036","449,540","366,939","1,921,861","20,377,891",0,"10,313,143",0,0,0,"30,691,034","15,015,997",0,0,"15,675,037","30,691,034","3,325","129,958,578","-115,385,292","3,276,942","15,288,585","20,545,819","10,232,676",0,0,0,0,0,0,"14,573,286",545,248,"991,363","177,244","1,168,607",338,0,"113,006","161,808","221,939","46,325","212,525","97,560","52,210","51,784","34,206",0,"493,859","106,192","136,756",0,"149,410","20,131","85,015",0,"582,988","125,111","163,266",0,"173,443","23,539","100,260",0,
